Jp,attractor_robustness,collapse_time,competitor_suppression,cue_gain,cue_rate,cue_response,decay_index,delay_gain,delay_minus_competitor,delay_minus_ns,distractor_drop,distractor_rate,distractor_recovery,frac_above_thr,gaba_scale,inhibitory_balance,lambda_delay,lambda_valid,linear_delay_slope,nmda_scale,peak_diff,peak_diff_time,persistent,r1_base,r1_cue,r1_cue_peak,r1_delay,r1_delay_early,r1_delay_late,r1_delay_mean,r1_delay_min,r1_delay_std,r1_during_distr,r1_post_distr,r1_pre_distr,r2_delay,r2_delay_late,r2_delay_mean,r2_delay_min,r2_delay_std,r3_delay,regime,ri_delay,seed,selective_frac,snr_delay,survives_distractor
1.88,-35.985605757696945,0.20145999999999997,-14.061427809828459,9.279152330193195,200,True,0.47655083892624933,4.245154848473682,12.556066462303967,20.786000679093448,21.64602967410982,200,-23.036841621816272,1.0,0.3,1.0138895313656444,33.940355015370194,True,-102.67876732644032,0.9,41.15020658403307,0.000160000000000049,False,8.081883913101427,74.99303195388515,81.88391310142612,34.30884868274913,40.83679465626268,19.460808752977506,31.218274594923948,10.57910169265627,11.214214712371993,34.30756666513228,11.270725043316007,55.9535963392421,21.752782220445162,41.724944470951804,24.061427809828455,2.165800346528055,16.87084967212324,13.522848003655684,persistent,34.785382513661204,42,0.5756,1.5772165754928336,1.0
1.88,-19.90870318539252,0.23449999999999993,-8.416838026694089,9.436013297906936,200,True,0.6741748734673824,4.67817792853108,20.311703096539162,23.82545791207327,18.86784924350669,200,-19.43780627206488,1.0,0.3,0.9178767677462796,29.529578213149417,True,-66.27521097641969,0.9,42.98280687724912,6.0000000000060005e-05,False,7.734256297481008,72.98054528188726,79.71811275489807,36.182227109156344,39.99866426821261,26.966094422560715,33.69312275089965,16.826602692256433,7.44259055513459,36.181275551019965,16.743469278955086,55.049124794526655,15.870524012617182,32.78199230017811,18.416838026694087,1.8326002932160468,13.837922167877279,12.356769197083077,persistent,33.21082566973211,123,0.6715428571428571,2.2798382131624244,1.0
1.88,-49.313607890177295,0.1764,-17.73762875802061,11.272432180341273,200,True,0.3267294628246605,4.952637697161529,6.765516015815898,20.231824730425295,26.604641856935586,200,-26.16318989925085,0.8152,0.3,1.04537801894659,35.04868780698343,True,-132.71573154033157,0.9,44.48220711715316,0.00012000000000000899,False,6.510545781687325,73.38968579234977,81.63401306144212,32.24437447243326,42.058694751786696,13.741814743684362,28.63589802174369,5.747700919632147,14.197432718379144,32.242808051989755,6.079618152738905,58.84744990892534,25.47885845661736,48.97512176749531,27.73762875802061,2.2491003598560573,20.233274925746326,12.012549742007963,persistent,33.707560309209654,7,0.504,1.265534502892661,1.0
1.88,-44.23230707716915,0.17998000000000003,-17.33365701338513,11.427590120266748,200,True,0.3911023198199653,4.991084647818711,7.167738460171485,19.04332473359863,24.133711972328754,200,-22.770248665638306,0.9535428571428571,0.3,1.0733100942968672,36.63105150093518,True,-119.79023927635566,0.9,43.39930694388912,0.020260000000000056,False,6.52234106357457,74.53464031054247,82.38371318139414,32.55355635523569,42.73217394372653,16.71265236073282,29.415671826507502,8.913101426096228,12.396262498959064,32.5521692307456,9.78192056510729,56.68588120307435,25.385817895064207,46.73007480116873,27.333657013385135,1.8326002932160468,18.511306614083722,13.510231621637063,persistent,34.940060642409705,2024,0.5145142857142857,1.2823520789646397,1.0
1.88,-28.40530454484874,0.22050000000000014,-10.03812760610042,15.112415535651433,200,True,0.502915576402058,7.4508021350253495,18.76988093651429,23.569444047777722,22.265798789032722,200,-21.38177551457919,1.0,0.3,0.9331349938779372,34.35962836883641,True,-104.94074319654244,0.9,49.813407970145306,0.012680000000000025,False,4.817839530854324,72.80919298947092,81.46741303478612,35.89676907014973,45.41677963221165,22.840805907561883,33.19743531158966,14.244302279088366,10.784214699766176,35.89560331679164,14.513827802212452,58.161402105824365,17.12688813363544,36.48211870209035,20.038127606100424,2.165800346528055,15.443804454225825,12.327325022372008,persistent,33.496531387445025,99,0.63,2.095930608524047,1.0
1.88,-34.2363054778089,0.19900000000000007,-11.927371908379513,12.01573905344872,200,True,0.5252220259235647,5.198283239424118,12.183443289350933,19.857622823886324,25.13659912935627,200,-17.875268345875885,1.0,0.3,1.0451062726083749,35.265313081800976,True,-83.27595042130793,0.9,38.06810609089699,0.013560000000000016,False,6.196538051446088,74.45598427295752,79.38491270158607,32.21135990048426,39.55353138355404,20.77438588622677,30.052455208392846,15.743702518992405,8.768139571247758,32.21031765948378,14.335049313607893,57.34691678884005,20.027916611133328,38.7527520209976,21.927371908379513,2.582300413168066,16.095858349158675,12.353737076597936,persistent,33.66429428228708,1,0.5685714285714286,1.608323048487727,1.0
1.88,-29.82140477142478,0.22721999999999998,-9.56539765046363,12.587965103732266,200,True,0.5518674873912595,6.296801655034465,19.339064374250313,24.202126292340218,15.974929312174723,200,-23.53252881568526,1.0,0.3,0.9058695558792859,32.05445739739712,True,-94.12749484423439,0.9,44.39890710382515,0.0,False,5.8668365986938555,73.85153438624552,80.7177129148341,36.94230641076904,43.919711326294,24.237860737143176,33.9649949543992,13.911102225776357,9.923992195523255,36.94114870106444,13.408619885379181,52.916078013239165,17.60324203651873,35.55663456521138,19.565397650463634,1.7493002798880446,15.862773091850181,12.740180118428823,persistent,33.464910702385716,54,0.6492,2.098608104804327,1.0
1.88,-25.073304011728652,0.2285600000000001,-8.26028160164506,12.54001089635764,200,True,0.5881880874584292,6.294918755653496,21.702752232440368,24.93688952990233,18.395890183653528,200,-21.838877020575907,1.0,0.3,0.8777703178592636,31.589607525262316,True,-84.5808997414694,0.9,44.06570705051315,0.0017200000000000548,False,5.885312541650007,73.80188341330138,80.88431294149012,37.0475643076103,42.92883926213559,25.250231862994042,34.306272729003645,14.327602292416369,9.263210794030783,37.046610593813284,15.207733573237375,55.44250077746681,15.344812075169935,34.20624373456414,18.260281601645058,1.1662001865920297,15.52556761341805,12.110674777707969,persistent,32.51925229908037,65,0.6530285714285714,2.4143380918391393,1.0
1.88,-47.56430761028924,0.18342000000000003,-16.998419679747155,17.742062594709893,200,True,0.4225887519881206,8.905878987833779,9.685886756408546,22.396441820097365,22.922367497238163,200,-26.519672353488232,0.9518857142857143,0.3,0.9788508752973208,35.589991698220814,True,-121.4912987345139,0.9,48.980407836865275,0.005360000000000031,False,3.924463547914168,69.6280779354925,77.80221244835403,34.95079745879427,44.54628533176479,18.824759124479794,31.488737838198066,7.580301212848194,12.66634688136331,34.94935048223673,8.4296781287485,57.871717979474894,25.264910702385723,47.344646996554026,26.99841967974716,1.332800213248034,20.097178821926448,12.554355638696904,persistent,34.211618685858994,37,0.5302285714285714,1.383373084873423,1.0
1.88,-28.488604558176746,0.22214,-10.367024618723946,17.775359544807138,200,True,0.5391846922574868,9.072086026636489,19.470650628637443,24.683398862677166,19.721845762357987,200,-24.141436702433896,1.0,0.3,0.9057302024922702,32.613522783806175,True,-96.6541920266765,0.9,49.8967079834733,0.000180000000000069,False,4.0972444355591096,72.82999300279891,83.38331334133017,37.17055400062199,44.84077528090278,24.17745962095987,34.22696159631386,14.41090230574437,10.078031965922568,37.16930888689345,13.02787218445955,56.89115464925143,17.699903371984547,37.224866974509595,20.367024618723946,1.915900306544049,16.15692468505731,12.487155137944827,persistent,33.66649340263895,43,0.6365714285714286,2.100042763925796,1.0
